source_run,source_artifact,model_identifier,family,split,plan_id,edit_method,case_id,status,target_layer,edit_success,candidate_version,selected_layer,score,margin,localized_layer,presence_peak_layer,B0,B1,B2
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,38,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,38,complete,5,True,M1_raw,13,1.3874754905700684,0.1636519432067871,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,39,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,39,complete,5,True,M1,5,0.002753055654466152,8.51685181260109e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,39,complete,5,True,M2,5,6.551989467233054,1.7298107013526094,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,39,complete,5,True,M3,5,8.544462203979492,1.680408000946045,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,39,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,39,complete,5,True,M1_raw,13,1.3874754905700684,0.05520987510681152,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,40,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,40,complete,5,True,M1,5,0.0030158672016113997,0.00034798006527125835,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,40,complete,5,True,M2,5,7.52935007953506,2.707171313654616,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,40,complete,5,True,M3,5,10.232377052307129,3.3683228492736816,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,40,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,40,complete,5,True,M1_raw,5,1.4606019258499146,0.07312643527984619,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,41,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,41,complete,5,True,M1,5,0.0027072324883192778,3.934535197913647e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,41,complete,5,True,M2,5,6.742894829802052,1.9207160639216072,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,41,complete,5,True,M3,5,9.394429206848145,2.5303750038146973,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,41,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,41,complete,5,True,M1_raw,13,1.3874754905700684,0.07734525203704834,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,42,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,42,complete,5,True,M1,13,0.0026678871363401413,0.00015006237663328648,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,42,complete,5,True,M2,5,6.232577936827496,1.4103991709470511,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,42,complete,5,True,M3,5,8.803763389587402,1.939709186553955,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,42,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,42,complete,5,True,M1_raw,13,1.3874754905700684,0.1636519432067871,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,43,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,43,complete,5,True,M1,5,0.002687077969312668,1.919083297252655e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,43,complete,5,True,M2,5,6.690330394691284,1.86815162881084,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,43,complete,5,True,M3,5,8.925008773803711,2.0609545707702637,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,43,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,43,complete,5,True,M1_raw,13,1.3874754905700684,0.08714377880096436,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,44,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,44,complete,5,True,M1,13,0.0026678871363401413,0.00021237460896372795,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,44,complete,5,True,M2,7,4.8221787658804445,1.4218040729609744,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,44,complete,5,True,M3,7,6.864054203033447,1.912703037261963,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,44,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,44,complete,5,True,M1_raw,13,1.3874754905700684,0.1636519432067871,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,45,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,45,complete,5,True,M1,5,0.0027511934749782085,8.330633863806725e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,45,complete,5,True,M2,5,6.8147788860244916,1.992600120144047,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,45,complete,5,True,M3,5,9.893105506896973,3.0290513038635254,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,45,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,45,complete,5,True,M1_raw,13,1.3874754905700684,0.05590343475341797,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,46,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,46,complete,5,True,M1,5,0.0026685812044888735,6.940681487321854e-07,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,46,complete,5,True,M2,5,6.530119368151092,1.7079406022706474,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,46,complete,5,True,M3,5,9.294327735900879,2.4302735328674316,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,46,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,46,complete,5,True,M1_raw,13,1.3874754905700684,0.09621906280517578,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,47,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,47,complete,5,True,M1,5,0.0027391216717660427,7.123453542590141e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,47,complete,5,True,M2,5,6.6841725474153115,1.861993781534867,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,47,complete,5,True,M3,5,9.115397453308105,2.251343250274658,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,47,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,47,complete,5,True,M1_raw,13,1.3874754905700684,0.06186723709106445,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,48,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,48,complete,5,True,M1,13,0.0026678871363401413,5.47175295650959e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,48,complete,5,True,M2,5,6.389653551065814,1.5674747851853699,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,48,complete,5,True,M3,5,8.788061141967773,1.9240069389343262,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,48,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,48,complete,5,True,M1_raw,13,1.3874754905700684,0.12321829795837402,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,49,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,49,complete,5,True,M1,13,0.0026678871363401413,0.0002124279271811247,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,49,complete,5,True,M2,7,4.8221787658804445,0.048386776871064185,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,49,complete,5,True,M3,7,6.864054203033447,1.028970718383789,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,49,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,49,complete,5,True,M1_raw,13,1.3874754905700684,0.1636519432067871,7,7,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,50,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,50,complete,5,True,M1,5,0.002836210886016488,0.00016832374967634678,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,50,complete,5,True,M2,5,7.012959131461701,2.190780365581256,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,50,complete,5,True,M3,5,9.858161926269531,2.994107723236084,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,50,complete,5,True,M0_raw,13,6.146779537200928,0.15617656707763672,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,50,complete,5,True,M1_raw,13,1.3874754905700684,0.014637231826782227,5,5,True,not_evaluated_uncalibrated,True
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,52,complete,5,True,M0,13,0.011829196475446224,8.168816566467285e-05,5,5,True,not_evaluated_uncalibrated,False
rome-math-n50-mistral-7b-v0.1-v1,analysis_out/rome-math-n50-mistral-7b-v0.1-v1/plans/mistral-7b-v0.1/cases0-49_r01/methods/rome/captures/rome-math-ablation.json,mistral-7b-v0.1,mistral,development,cases0-49_r01,rome,52,complete,5,True,M1,13,0.0026678871363401413,0.0001253888476639986,5,5,True,not_evaluated_uncalibrated,False
